,product,gender,length,review,star
754,[グンゼ] インナーシャツ キレイラボ 完全無縫製 なめらかにフィット 綿混 8分袖 KL1846R レディース,女性,長袖,"
レディースだとは気づかず入手して失敗しました。レビューを見て男性の方も利用しているユニセックスものかと錯覚しましたが，届いてみると小さすぎでした。紹介文には性別が触れられておらず，よく見ると階層がレディースのインナウェアになっていました。こういう間違いをする人は少ないと思いますが，男性用なのか女性用なのか明記していただけると親切かもしれません。男性としてレビュアーになっているので，まさかこんなことがあるかとは思いもよりませんでした。きっとこれから暖かくてよいだろうという思いだけでした。しかし縫製や肌触りその他のことについて以下に記します。他のレビュアーの方が述べているように縫い目がなく，肌にピッタリあうように製造されています。肌触りもとてもスムーズで文化・服装形態機能研究所所長とグンゼのコラボによる成果といえるでしょう。8分袖というのも中間着と考えると機能的で，上に来ている服から出ることはないのでとても良いと思います。男性用があるならば利用してもよいと思いました。
",0
755,【STANDARD】8分袖インナー(レディース),女性,長袖,"
思っていたよりもしっかりしていて、かつぶかぶかでもなく着やすそうです。首回りは私はちょうどいいと感じました。
",1
756,ボートネックＴシャツ(袖短め)(メンズ),男性,半袖,"
切りっぱなしなので、すぐに伸びてしまう。せめて、伸びないように、そして切りっぱなしの安っぽさをどうにかしてほしい。コストもかかっていないわりに高すぎる。
",0
757,[グンゼ] インナーシャツ やわらか肌着 綿100% 抗菌防臭加工 半袖丸首 2枚組 SV61142 メンズ,男性,半袖,"
2枚で1セットですが、両方　Mサイズ　のシール貼ってあったのですが写真見ての通りサイズが違う！1つはSサイズっぽくキツくて入らないMサイズは普通に着れます。1枚分でこの値段ならユニクロやGUで買えばよかったかな、、、残念です
",0
758,[グンゼ] インナーシャツ CFA さわやか綿100% 長袖 日本製 CB3246 レディース,女性,長袖,"
よくインナーは袖が9分丈くらいが多いので、ちゃんと長袖のが欲しかったのですが、これも短かった！ ７〜８分丈くらいしかないです。しかも、着丈も短くて、パンツのお尻側から出ちゃいます。もう少し、お尻が隠れるくらいだと嬉しいのですが。ちなみに、幅はちょうどいいので、サイズが小さすぎるわけではなさそうです。
",0
759,[グンゼ] インナー Tuche トゥシェ INTIMATE 着るコスメ 綿100% 8分袖 TC4046 レディース,女性,長袖,"
着心地いいです。綿が一番いいですね。肌着に丁度いいし寝やすいです。
",1
760,【ひんやり綿混】汗取リ付ラン型インナー（レディース）【SALE】,女性,半袖,"
ラインもひびかないし、ストレッチもほどよく着やすいです。
",0
761,【SEAMLESS】タンクトップ（パッド付）（レディース）,女性,半袖,"
これ一枚でブラジャーの代わりにはなりません。生地も肌触りも良いですがブラジャーﾅｼﾃﾞTシャツは無理でした
",0
762,【STANDARD】ＶネックＴシャツ(Ｖ首)(メンズ),男性,半袖,"
着心地、デザインともに気に入り、リピートしています。パッケージもお洒落でいいと思います。
",1
763,[グンゼ] インナーシャツ YG 綿100% クルーネック長袖 YV0011N メンズ,男性,長袖,"
ちっちゃすぎて七分丈になっちまったぜ！
",0
764,【Ｔシャツ専用】袖あり・汗取り付Ｔシャツ（短袖）（メンズ）【まとめ買い割対象】,男性,半袖,"
身長175センチ、体重81キロの少し太めの体型です。LLサイズでピッタリです。片道30分の自転車通勤でポロシャツの下に着ています。通気性もよくベタつきもありません。ベージュで白いポロシャツにも映らないです。カットの処理が綺麗で着心地は最高です。
",1
765,【直営店限定】ＶネックＴシャツ(メンズ),男性,半袖,"
これ一枚で、という感じではなく重ね着する際の汗とりに使ってます
",0
766,[グンゼ] インナーシャツ ホットマジック 寒さ知らず 8分袖 日本製 MH5646 レディース,女性,長袖,"
寒くなってきたので田舎の母に買って送ったところ「とても暖かい」と大変喜ばれました。個人差はあると思いますが身長160cmくらいのは母には、Lサイズでぴったりでした。
",1
767,[グンゼ] インナーシャツ YG CUT OFFシリーズ VネックTシャツ YV1515 メンズ NEWホワイト 日本M (日本サイズM相当),男性,半袖,"
肌着最高
",1
768,[グンゼ] インナーシャツ YG 綿100% クルーネック長袖 YV0011N メンズ,男性,長袖,"
皮膚に疾患があり、薬をあちこちに塗っている為、綿(本体綿100%)長袖シャツを探していました。白色ですとゴルフ場のバスルーム等で今一つの見栄えと思っていたので、黒色の綿長袖下着を探していました。これしか見つかりませんでしたが、とても着心地も良く、見栄えも良いので助かっています。早速、買い足しました。
",1
769,[グンゼ] インナーシャツ やわらか肌着 綿100% 抗菌防臭加工 半袖丸首 2枚組 SV61142 メンズ,男性,半袖,"
1度着用→洗濯、布地に灰色ガム状の細かい汚れが沢山付着しました。タグにあったお客様相談窓口に電話した所、アトピー性皮膚炎により使用している保湿剤の油分と関係があるとのこと。そういう事例が過去にもあったとのこと。ガム状粘着質なのに、毛玉取りをするか、お湯で洗うかを提案されました。他社製品では起こりません。もう買いません。
",0
770,[グンゼ] インナーシャツ やわらか肌着 綿100% 抗菌防臭加工 半袖丸首 2枚組 SV61142 メンズ,男性,半袖,"
かなり薄くて乳首はすけます。あと、縮みます。着心地はいいですが、次は同じグンゼのもう少し高いのにします。
",0
771,[グンゼ] インナーシャツ YG CUT OFFシリーズ VネックTシャツ YV1515 メンズ NEWホワイト 日本M (日本サイズM相当),男性,半袖,"
よく皆さんこんな暑い下着着てられますね。ヒートテックなみに暑いです。異常に伸縮性が強くよく伸びるんですが、その分身体にピタっと張り付いてきて余計に暑いです。綿が多いので防臭性は良いですが、こんなに暑かったら意味がないです。
",0
772,[グンゼ] インナーシャツ やわらか肌着 綿100% 抗菌防臭加工 半袖丸首 2枚組 SV61142 メンズ,男性,半袖,"
抗菌防臭目的で購入、肌触りや着心地は良いようですが、洗濯乾燥機に入れたら1回でかなり縮みました。LがSサイズくらいに。素材を考えるとそうなのかもしれません。
",0
773,【部屋干しクイック】2分袖インナー（パッド付）（レディース）【SALE】,女性,半袖,"
肌触りはとても良いと思いますが、、胸パッドがズレます。なので自分のちょうど良い位置に仮止めして使っています
",0
774,【STANDARD】2分袖インナー(レディース),女性,半袖,"
ずっと愛用しています。優しい色合い、着心地ともに気に入っています。洗濯を繰り返しても丈夫なところも良いです。もう少しだけ着丈があると腰も安心できそうです。
",1
775,[グンゼ] インナーシャツ ホットマジック 寒さ知らず ロング ハイネック 日本製 MH5645 レディース,女性,長袖,"
ハイネックとそうでないものと2点購入しました。普段LLサイズですが、Lサイズで全然余裕です。首回りはもう少しフィット感があったほうがよい。急に寒くなったので購入したが、厚手の割にはそんなに暖かいわけでもなかった。162cm袖が少し短い。八部丈のほうはまだ着てないのだが、もっと短いのかしら…レギンスも一緒に買おうと思ったが、この厚さものだともこもこするので、購入しないでよかったと思う。下に、ヒートテックを着てみたが、裏起毛の恩恵を受けられないので、着ないほうがいいと思う。インナーとしてでなく、ふつうにカットソーとして着るつもり。ブラックがあればいいと思う。
",0
